,ResolutionDateDay,Key
1247,2016-03-06,1
1248,2016-03-07,2
1249,2016-03-08,1
1250,2016-03-09,2
1251,2016-03-10,1
1252,2016-03-11,1
1253,2016-03-13,1
1254,2016-03-14,1
1255,2016-03-15,2
1256,2016-03-16,2
1257,2016-03-17,1
1258,2016-03-21,4
1259,2016-03-22,3
1260,2016-03-27,1
1261,2016-03-29,1
1262,2016-03-30,3
1263,2016-03-31,1
1264,2016-04-01,1
1265,2016-04-02,1
1266,2016-04-04,1
1267,2016-04-05,2
1268,2016-04-06,2
1269,2016-04-07,2
1270,2016-04-08,2
1271,2016-04-09,1
1272,2016-04-11,2
1273,2016-04-13,2
1274,2016-04-14,1
1275,2016-04-15,1
1276,2016-04-19,1
1277,2016-04-20,2
1278,2016-04-21,1
1279,2016-04-22,1
1280,2016-04-23,2
1281,2016-04-24,2
1282,2016-04-27,4
1283,2016-04-28,9
1284,2016-04-29,1
1285,2016-05-02,2
1286,2016-05-03,1
1287,2016-05-04,1
1288,2016-05-05,1
1289,2016-05-06,1
1290,2016-05-07,1
1291,2016-05-09,1
1292,2016-05-12,1
1293,2016-05-18,1
1294,2016-05-20,3
1295,2016-05-23,3
1296,2016-05-24,3
1297,2016-05-26,1
1298,2016-06-01,2
1299,2016-06-02,1
1300,2016-06-03,5
1301,2016-06-08,1
1302,2016-06-09,3
1303,2016-06-10,2
1304,2016-06-12,2
1305,2016-06-21,3
1306,2016-06-22,1
1307,2016-06-23,1
1308,2016-06-27,2
1309,2016-06-30,2
1310,2016-07-01,3
1311,2016-07-04,3
1312,2016-07-06,1
1313,2016-07-07,2
1314,2016-07-14,3
1315,2016-07-15,3
1316,2016-07-16,1
1317,2016-07-18,1
1318,2016-07-20,1
1319,2016-07-21,2
1320,2016-07-25,4
1321,2016-07-27,1
1322,2016-07-28,1
1323,2016-07-29,2
1324,2016-08-02,1
1325,2016-08-04,1
1326,2016-08-05,2
1327,2016-08-08,1
1328,2016-08-10,2
1329,2016-08-11,1
1330,2016-08-12,1
1331,2016-08-15,1
1332,2016-08-16,1
1333,2016-08-17,1
1334,2016-08-21,1
1335,2016-08-22,2
1336,2016-08-27,1
1337,2016-08-31,1
1338,2016-09-01,1
1339,2016-09-06,2
1340,2016-09-08,1
1341,2016-09-10,1
1342,2016-09-15,2
1343,2016-09-16,1
1344,2016-09-22,1
1345,2016-09-27,1
1346,2016-09-30,3
1347,2016-10-04,1
1348,2016-10-06,2
1349,2016-10-07,1
1350,2016-10-11,1
1351,2016-10-12,1
1352,2016-10-14,2
1353,2016-10-16,1
1354,2016-10-17,1
1355,2016-10-19,1
1356,2016-10-21,1
1357,2016-10-24,1
1358,2016-10-25,1
1359,2016-10-26,1
1360,2016-10-27,1
1361,2016-10-28,2
1362,2016-10-29,2
1363,2016-10-30,1
1364,2016-11-01,3
1365,2016-11-03,1
1366,2016-11-04,2
1367,2016-11-05,1
1368,2016-11-07,2
1369,2016-11-08,1
1370,2016-11-10,1
1371,2016-11-11,1
1372,2016-11-15,2
1373,2016-11-16,2
1374,2016-11-18,1
1375,2016-11-21,1
1376,2016-11-22,2
1377,2016-11-23,1
1378,2016-11-25,2
1379,2016-11-28,1
1380,2016-11-29,2
1381,2016-11-30,1
1382,2016-12-01,1
1383,2016-12-02,1
1384,2016-12-04,1
1385,2016-12-08,2
1386,2016-12-09,1
1387,2016-12-12,2
1388,2016-12-13,2
1389,2016-12-14,3
1390,2016-12-15,2
1391,2016-12-16,2
1392,2016-12-22,2
1393,2016-12-23,3
1394,2016-12-27,1
1395,2017-01-01,2
1396,2017-01-05,2
1397,2017-01-06,1
1398,2017-01-09,1
1399,2017-01-10,3
1400,2017-01-11,1
1401,2017-01-13,2
1402,2017-01-16,1
1403,2017-01-17,5
1404,2017-01-18,1
1405,2017-01-20,2
1406,2017-01-23,2
1407,2017-01-27,1
1408,2017-01-29,1
1409,2017-01-30,1
1410,2017-01-31,1
1411,2017-02-01,1
1412,2017-02-03,1
1413,2017-02-05,1
1414,2017-02-07,1
1415,2017-02-13,1
1416,2017-02-14,1
1417,2017-02-15,1
1418,2017-02-16,1
1419,2017-02-17,1
1420,2017-02-19,2
1421,2017-02-20,1
1422,2017-02-22,1
1423,2017-02-23,1
1424,2017-02-24,3
1425,2017-02-25,1
1426,2017-02-28,1
1427,2017-03-01,3
1428,2017-03-02,3
1429,2017-03-04,1
1430,2017-03-06,2
1431,2017-03-07,3
1432,2017-03-08,1
1433,2017-03-09,1
1434,2017-03-10,2
1435,2017-03-13,4
1436,2017-03-14,4
1437,2017-03-15,1
1438,2017-03-16,2
1439,2017-03-18,1
1440,2017-03-22,1
1441,2017-03-23,3
1442,2017-03-24,1
1443,2017-03-26,1
1444,2017-03-27,1
1445,2017-03-28,1
1446,2017-03-29,1
1447,2017-03-30,1
1448,2017-03-31,2
1449,2017-04-04,2
1450,2017-04-05,2
1451,2017-04-06,2
1452,2017-04-09,1
1453,2017-04-10,2
1454,2017-04-12,2
1455,2017-04-20,2
1456,2017-04-21,1
1457,2017-04-26,1
1458,2017-04-27,1
1459,2017-04-28,3
1460,2017-05-04,1
1461,2017-05-05,1
1462,2017-05-08,1
1463,2017-05-09,2
1464,2017-05-11,1
1465,2017-05-13,1
1466,2017-05-15,2
1467,2017-05-16,7
1468,2017-05-17,2
1469,2017-05-20,1
1470,2017-05-21,1
1471,2017-05-22,1
1472,2017-05-23,4
1473,2017-05-24,4
1474,2017-05-25,1
1475,2017-05-30,1
1476,2017-06-02,1
1477,2017-06-07,2
1478,2017-06-08,1
1479,2017-06-09,1
1480,2017-06-13,1
1481,2017-06-14,1
1482,2017-06-15,1
1483,2017-06-20,2
1484,2017-06-21,1
1485,2017-06-22,1
1486,2017-06-23,1
1487,2017-06-24,1
1488,2017-06-26,1
1489,2017-06-27,3
1490,2017-06-28,5
1491,2017-06-29,3
1492,2017-06-30,1
1493,2017-07-01,1
1494,2017-07-05,1
1495,2017-07-06,1
1496,2017-07-07,1
1497,2017-07-10,2
1498,2017-07-11,1
1499,2017-07-13,3
1500,2017-07-14,1
1501,2017-07-17,2
1502,2017-07-18,1
1503,2017-07-19,1
1504,2017-07-20,1
1505,2017-07-21,2
1506,2017-07-22,1
1507,2017-07-23,1
1508,2017-07-25,3
1509,2017-07-26,1
1510,2017-07-27,4
1511,2017-08-01,1
1512,2017-08-02,1
1513,2017-08-03,3
1514,2017-08-04,1
1515,2017-08-07,2
1516,2017-08-08,3
1517,2017-08-09,1
1518,2017-08-10,1
1519,2017-08-12,1
1520,2017-08-14,1
1521,2017-08-21,2
1522,2017-08-22,1
1523,2017-08-23,2
1524,2017-08-24,1
1525,2017-08-25,1
1526,2017-08-27,1
1527,2017-08-29,2
1528,2017-08-31,1
1529,2017-09-01,1
1530,2017-09-03,1
1531,2017-09-04,1
1532,2017-09-06,2
1533,2017-09-07,5
1534,2017-09-08,2
1535,2017-09-11,3
1536,2017-09-12,4
1537,2017-09-13,1
1538,2017-09-19,1
1539,2017-09-20,2
1540,2017-09-21,3
1541,2017-09-25,1
1542,2017-09-26,4
1543,2017-09-27,3
1544,2017-10-03,2
1545,2017-10-04,1
1546,2017-10-05,3
1547,2017-10-06,1
1548,2017-10-12,5
1549,2017-10-14,1
1550,2017-10-16,3
1551,2017-10-17,3
1552,2017-10-18,2
1553,2017-10-20,3
1554,2017-10-23,1
1555,2017-10-24,2
1556,2017-10-25,1
1557,2017-10-27,5
1558,2017-10-28,3
1559,2017-10-31,2
1560,2017-11-01,2
1561,2017-11-02,4
1562,2017-11-03,2
1563,2017-11-04,1
1564,2017-11-06,1
1565,2017-11-10,2
1566,2017-11-15,1
1567,2017-11-20,2
1568,2017-11-22,1
1569,2017-11-23,2
1570,2017-11-25,1
1571,2017-12-06,1
1572,2017-12-07,3
1573,2017-12-13,1
1574,2017-12-14,2
1575,2017-12-18,2
1576,2017-12-20,2
1577,2017-12-21,2
1578,2017-12-26,1
1579,2018-01-03,4
1580,2018-01-04,1
1581,2018-01-06,1
1582,2018-01-10,3
1583,2018-01-11,1
1584,2018-01-12,1
1585,2018-01-16,1
1586,2018-01-17,1
1587,2018-01-18,2
1588,2018-01-23,1
1589,2018-01-25,1
1590,2018-01-26,1
1591,2018-01-29,2
1592,2018-02-01,2
1593,2018-02-02,2
1594,2018-02-06,1
1595,2018-02-07,1
1596,2018-02-09,2
1597,2018-02-11,1
1598,2018-02-12,3
1599,2018-02-13,2
1600,2018-02-14,1
1601,2018-02-16,1
1602,2018-02-19,1
1603,2018-02-20,1
1604,2018-02-21,2
1605,2018-02-23,1
1606,2018-02-26,2
1607,2018-02-27,1
1608,2018-03-03,2
1609,2018-03-05,1
1610,2018-03-07,2
1611,2018-03-08,1
1612,2018-03-10,1
1613,2018-03-16,2
1614,2018-03-17,1
1615,2018-03-18,1
1616,2018-03-19,1
1617,2018-03-20,4
1618,2018-03-23,2
1619,2018-03-26,1
1620,2018-03-27,1
1621,2018-03-28,1
1622,2018-04-05,2
1623,2018-04-07,1
1624,2018-04-12,2
1625,2018-04-13,2
1626,2018-04-16,2
1627,2018-04-17,1
1628,2018-04-18,1
1629,2018-04-19,2
1630,2018-04-20,1
1631,2018-04-23,1
1632,2018-05-03,1
1633,2018-05-06,2
1634,2018-05-08,1
1635,2018-05-09,1
1636,2018-05-13,1
1637,2018-05-15,1
1638,2018-05-17,2
1639,2018-05-23,1
1640,2018-05-24,2
1641,2018-05-27,1
1642,2018-05-31,2
1643,2018-06-01,1
1644,2018-06-04,1
1645,2018-06-05,1
1646,2018-06-07,1
1647,2018-06-08,3
1648,2018-06-10,1
1649,2018-06-11,1
1650,2018-06-13,1
1651,2018-06-14,1
1652,2018-06-15,1
1653,2018-06-27,1
1654,2018-06-28,1
1655,2018-07-02,1
1656,2018-07-03,1
1657,2018-07-04,2
1658,2018-07-05,3
1659,2018-07-09,3
1660,2018-07-11,1
1661,2018-07-13,1
1662,2018-07-17,1
1663,2018-07-18,1
1664,2018-07-24,2
1665,2018-07-25,1
1666,2018-07-26,2
1667,2018-07-31,1
1668,2018-08-01,2
1669,2018-08-02,1
1670,2018-08-06,1
1671,2018-08-07,3
1672,2018-08-08,1
1673,2018-08-10,1
1674,2018-08-11,1
1675,2018-08-14,2
1676,2018-08-16,1
1677,2018-08-17,1
1678,2018-08-20,1
1679,2018-08-21,1
1680,2018-08-22,4
1681,2018-08-23,1
1682,2018-08-24,1
1683,2018-08-27,2
1684,2018-08-30,1
1685,2018-09-04,2
1686,2018-09-05,3
1687,2018-09-06,1
1688,2018-09-08,1
1689,2018-09-10,1
1690,2018-09-12,2
1691,2018-09-14,2
1692,2018-09-18,1
1693,2018-09-23,1
1694,2018-09-24,4
1695,2018-09-26,1
1696,2018-09-28,1
1697,2018-09-29,1
1698,2018-10-01,1
1699,2018-10-02,2
1700,2018-10-03,2
1701,2018-10-04,1
1702,2018-10-05,1
1703,2018-10-08,2
1704,2018-10-09,2
1705,2018-10-10,1
1706,2018-10-11,1
1707,2018-10-15,1
1708,2018-10-16,1
1709,2018-10-20,1
1710,2018-10-22,3
1711,2018-10-24,1
1712,2018-10-25,1
1713,2018-10-29,1
1714,2018-11-02,1
1715,2018-11-06,1
1716,2018-11-07,1
1717,2018-11-09,1
1718,2018-11-12,1
1719,2018-11-14,2
1720,2018-11-15,2
1721,2018-11-16,2
1722,2018-11-20,1
1723,2018-11-22,2
1724,2018-11-27,3
1725,2018-12-04,1
1726,2018-12-10,1
1727,2018-12-11,1
1728,2018-12-12,1
1729,2018-12-14,1
1730,2018-12-17,3
1731,2018-12-19,2
1732,2018-12-20,3
1733,2018-12-21,2
1734,2018-12-22,1
1735,2018-12-30,2
