,ResolutionDateDay,Key
1247,2014-06-09,1
1248,2014-06-10,2
1249,2014-06-11,4
1250,2014-06-12,1
1251,2014-06-13,4
1252,2014-06-14,2
1253,2014-06-16,1
1254,2014-06-17,3
1255,2014-06-18,2
1256,2014-06-19,2
1257,2014-06-20,1
1258,2014-06-23,1
1259,2014-06-24,4
1260,2014-06-25,4
1261,2014-06-27,2
1262,2014-06-28,2
1263,2014-06-30,2
1264,2014-07-01,5
1265,2014-07-02,2
1266,2014-07-03,1
1267,2014-07-04,3
1268,2014-07-06,1
1269,2014-07-08,2
1270,2014-07-10,3
1271,2014-07-11,6
1272,2014-07-12,1
1273,2014-07-14,8
1274,2014-07-15,3
1275,2014-07-16,4
1276,2014-07-17,3
1277,2014-07-18,2
1278,2014-07-21,3
1279,2014-07-22,4
1280,2014-07-23,2
1281,2014-07-24,3
1282,2014-07-25,2
1283,2014-07-26,1
1284,2014-07-28,1
1285,2014-07-29,3
1286,2014-07-30,3
1287,2014-08-01,5
1288,2014-08-04,1
1289,2014-08-05,4
1290,2014-08-06,4
1291,2014-08-07,4
1292,2014-08-08,2
1293,2014-08-09,2
1294,2014-08-11,2
1295,2014-08-12,5
1296,2014-08-13,1
1297,2014-08-14,4
1298,2014-08-15,4
1299,2014-08-16,1
1300,2014-08-18,2
1301,2014-08-19,1
1302,2014-08-20,2
1303,2014-08-22,1
1304,2014-08-23,2
1305,2014-08-25,5
1306,2014-08-26,4
1307,2014-08-27,2
1308,2014-08-28,2
1309,2014-08-29,3
1310,2014-08-30,1
1311,2014-08-31,1
1312,2014-09-02,4
1313,2014-09-03,3
1314,2014-09-04,2
1315,2014-09-05,3
1316,2014-09-06,1
1317,2014-09-08,2
1318,2014-09-09,7
1319,2014-09-10,2
1320,2014-09-11,2
1321,2014-09-12,3
1322,2014-09-14,1
1323,2014-09-15,2
1324,2014-09-16,5
1325,2014-09-17,1
1326,2014-09-18,3
1327,2014-09-19,7
1328,2014-09-20,2
1329,2014-09-21,1
1330,2014-09-23,6
1331,2014-09-24,3
1332,2014-09-25,2
1333,2014-09-27,2
1334,2014-09-29,1
1335,2014-09-30,6
1336,2014-10-01,8
1337,2014-10-02,7
1338,2014-10-03,5
1339,2014-10-04,4
1340,2014-10-06,2
1341,2014-10-07,7
1342,2014-10-08,2
1343,2014-10-09,10
1344,2014-10-10,6
1345,2014-10-11,1
1346,2014-10-12,1
1347,2014-10-13,6
1348,2014-10-14,4
1349,2014-10-15,1
1350,2014-10-16,2
1351,2014-10-17,2
1352,2014-10-18,2
1353,2014-10-20,1
1354,2014-10-21,4
1355,2014-10-22,8
1356,2014-10-23,1
1357,2014-10-24,2
1358,2014-10-27,1
1359,2014-10-28,3
1360,2014-10-29,2
1361,2014-10-30,5
1362,2014-10-31,3
1363,2014-11-01,1
1364,2014-11-02,1
1365,2014-11-03,1
1366,2014-11-04,5
1367,2014-11-05,4
1368,2014-11-06,5
1369,2014-11-08,2
1370,2014-11-12,5
1371,2014-11-13,1
1372,2014-11-15,2
1373,2014-11-17,2
1374,2014-11-18,4
1375,2014-11-19,4
1376,2014-11-20,1
1377,2014-11-21,4
1378,2014-11-22,1
1379,2014-11-24,1
1380,2014-11-25,1
1381,2014-11-26,4
1382,2014-11-27,2
1383,2014-11-29,4
1384,2014-12-01,4
1385,2014-12-02,5
1386,2014-12-03,4
1387,2014-12-04,2
1388,2014-12-05,5
1389,2014-12-06,1
1390,2014-12-07,1
1391,2014-12-08,3
1392,2014-12-09,5
1393,2014-12-10,6
1394,2014-12-11,4
1395,2014-12-12,1
1396,2014-12-13,1
1397,2014-12-15,7
1398,2014-12-16,6
1399,2014-12-17,3
1400,2014-12-19,3
1401,2014-12-20,2
1402,2014-12-22,3
1403,2014-12-23,3
1404,2014-12-24,1
1405,2014-12-26,1
1406,2014-12-28,1
1407,2014-12-30,5
1408,2014-12-31,1
1409,2015-01-02,1
1410,2015-01-05,1
1411,2015-01-06,1
1412,2015-01-07,1
1413,2015-01-08,3
1414,2015-01-09,1
1415,2015-01-10,1
1416,2015-01-11,1
1417,2015-01-12,3
1418,2015-01-13,4
1419,2015-01-14,1
1420,2015-01-15,6
1421,2015-01-16,5
1422,2015-01-19,2
1423,2015-01-20,1
1424,2015-01-21,1
1425,2015-01-22,6
1426,2015-01-23,4
1427,2015-01-26,4
1428,2015-01-27,1
1429,2015-01-28,1
1430,2015-01-29,2
1431,2015-01-30,2
1432,2015-01-31,1
1433,2015-02-02,1
1434,2015-02-03,3
1435,2015-02-04,2
1436,2015-02-05,2
1437,2015-02-06,2
1438,2015-02-07,1
1439,2015-02-08,1
1440,2015-02-10,5
1441,2015-02-11,7
1442,2015-02-12,5
1443,2015-02-13,3
1444,2015-02-14,5
1445,2015-02-16,2
1446,2015-02-17,6
1447,2015-02-18,6
1448,2015-02-19,1
1449,2015-02-20,2
1450,2015-02-21,4
1451,2015-02-24,3
1452,2015-02-25,1
1453,2015-02-26,2
1454,2015-02-27,1
1455,2015-02-28,2
1456,2015-03-01,1
1457,2015-03-02,1
1458,2015-03-03,6
1459,2015-03-05,3
1460,2015-03-06,2
1461,2015-03-07,1
1462,2015-03-08,1
1463,2015-03-09,2
1464,2015-03-10,4
1465,2015-03-11,8
1466,2015-03-12,1
1467,2015-03-13,6
1468,2015-03-15,2
1469,2015-03-16,2
1470,2015-03-17,6
1471,2015-03-19,4
1472,2015-03-20,3
1473,2015-03-21,1
1474,2015-03-22,1
1475,2015-03-23,1
1476,2015-03-24,4
1477,2015-03-25,7
1478,2015-03-26,2
1479,2015-03-27,2
1480,2015-03-28,2
1481,2015-03-29,2
1482,2015-03-30,2
1483,2015-04-01,4
1484,2015-04-02,7
1485,2015-04-03,2
1486,2015-04-04,1
1487,2015-04-05,1
1488,2015-04-06,2
1489,2015-04-07,3
1490,2015-04-08,3
1491,2015-04-10,2
1492,2015-04-11,2
1493,2015-04-13,1
1494,2015-04-14,1
1495,2015-04-15,3
1496,2015-04-16,1
1497,2015-04-17,2
1498,2015-04-18,2
1499,2015-04-20,1
1500,2015-04-21,3
1501,2015-04-22,3
1502,2015-04-23,1
1503,2015-04-24,2
1504,2015-04-25,1
1505,2015-04-26,2
1506,2015-04-27,4
1507,2015-04-28,2
1508,2015-04-29,6
1509,2015-04-30,2
1510,2015-05-01,3
1511,2015-05-02,2
1512,2015-05-03,1
1513,2015-05-04,1
1514,2015-05-05,1
1515,2015-05-06,4
1516,2015-05-08,2
1517,2015-05-09,1
1518,2015-05-10,2
1519,2015-05-11,6
1520,2015-05-12,5
1521,2015-05-13,1
1522,2015-05-15,1
1523,2015-05-16,2
1524,2015-05-19,2
1525,2015-05-20,7
1526,2015-05-21,4
1527,2015-05-22,2
1528,2015-05-25,3
1529,2015-05-27,2
1530,2015-05-28,4
1531,2015-05-29,5
1532,2015-05-30,1
1533,2015-05-31,2
1534,2015-06-01,1
1535,2015-06-02,3
1536,2015-06-03,2
1537,2015-06-05,3
1538,2015-06-06,2
1539,2015-06-07,1
1540,2015-06-08,2
1541,2015-06-09,2
1542,2015-06-10,3
1543,2015-06-11,1
1544,2015-06-12,1
1545,2015-06-15,2
1546,2015-06-16,7
1547,2015-06-17,1
1548,2015-06-22,2
1549,2015-06-23,2
1550,2015-06-24,1
1551,2015-06-25,3
1552,2015-06-26,3
1553,2015-06-27,1
1554,2015-06-30,2
1555,2015-07-01,2
1556,2015-07-02,5
1557,2015-07-03,1
1558,2015-07-05,1
1559,2015-07-06,4
1560,2015-07-07,2
1561,2015-07-09,2
1562,2015-07-10,1
1563,2015-07-11,1
1564,2015-07-14,2
1565,2015-07-15,3
1566,2015-07-16,1
1567,2015-07-17,6
1568,2015-07-18,1
1569,2015-07-20,1
1570,2015-07-22,1
1571,2015-07-23,1
1572,2015-07-27,1
1573,2015-07-28,2
1574,2015-07-29,1
1575,2015-07-30,1
1576,2015-07-31,3
1577,2015-08-03,1
1578,2015-08-05,3
1579,2015-08-06,2
1580,2015-08-07,2
1581,2015-08-10,2
1582,2015-08-11,7
1583,2015-08-12,2
1584,2015-08-13,6
1585,2015-08-14,2
1586,2015-08-17,1
1587,2015-08-18,1
1588,2015-08-19,3
1589,2015-08-20,2
1590,2015-08-21,1
1591,2015-08-23,1
1592,2015-08-24,3
1593,2015-08-25,1
1594,2015-08-27,3
1595,2015-08-28,1
1596,2015-08-29,1
1597,2015-09-01,1
1598,2015-09-02,3
1599,2015-09-04,2
1600,2015-09-07,1
1601,2015-09-09,1
1602,2015-09-10,3
1603,2015-09-11,3
1604,2015-09-15,2
1605,2015-09-16,4
1606,2015-09-19,2
1607,2015-09-22,3
1608,2015-09-24,2
1609,2015-09-25,3
1610,2015-09-26,2
1611,2015-09-28,1
1612,2015-09-29,4
1613,2015-09-30,2
1614,2015-10-01,2
1615,2015-10-02,3
1616,2015-10-03,3
1617,2015-10-04,1
1618,2015-10-05,2
1619,2015-10-06,1
1620,2015-10-07,3
1621,2015-10-08,1
1622,2015-10-09,2
1623,2015-10-10,2
1624,2015-10-12,2
1625,2015-10-13,3
1626,2015-10-14,2
1627,2015-10-15,3
1628,2015-10-16,5
1629,2015-10-17,1
1630,2015-10-19,4
1631,2015-10-20,2
1632,2015-10-21,2
1633,2015-10-22,6
1634,2015-10-24,2
1635,2015-10-25,1
1636,2015-10-26,4
1637,2015-10-27,7
1638,2015-10-28,3
1639,2015-10-30,2
1640,2015-11-01,1
1641,2015-11-02,2
1642,2015-11-03,2
1643,2015-11-04,3
1644,2015-11-05,1
1645,2015-11-06,4
1646,2015-11-07,4
1647,2015-11-10,3
1648,2015-11-11,3
1649,2015-11-15,1
1650,2015-11-16,1
1651,2015-11-17,3
1652,2015-11-18,3
1653,2015-11-19,4
1654,2015-11-20,1
1655,2015-11-23,1
1656,2015-11-24,3
1657,2015-11-25,2
1658,2015-11-26,2
1659,2015-11-27,2
1660,2015-11-28,1
1661,2015-11-29,1
1662,2015-11-30,1
1663,2015-12-01,2
1664,2015-12-02,1
1665,2015-12-04,6
1666,2015-12-05,4
1667,2015-12-08,1
1668,2015-12-09,2
1669,2015-12-10,3
1670,2015-12-11,2
1671,2015-12-13,1
1672,2015-12-14,1
1673,2015-12-15,4
1674,2015-12-16,5
1675,2015-12-17,2
1676,2015-12-18,3
1677,2015-12-19,2
1678,2015-12-21,2
1679,2015-12-22,5
1680,2015-12-23,2
1681,2015-12-24,3
1682,2015-12-25,4
1683,2015-12-29,2
1684,2015-12-30,2
1685,2016-01-01,1
1686,2016-01-04,2
1687,2016-01-07,1
1688,2016-01-08,3
1689,2016-01-09,1
1690,2016-01-11,1
1691,2016-01-12,2
1692,2016-01-15,2
1693,2016-01-16,2
1694,2016-01-19,1
1695,2016-01-20,3
1696,2016-01-21,2
1697,2016-01-22,4
1698,2016-01-23,1
1699,2016-01-24,1
1700,2016-01-26,1
1701,2016-01-28,3
1702,2016-01-29,1
1703,2016-01-31,2
1704,2016-02-02,1
1705,2016-02-03,1
1706,2016-02-04,1
1707,2016-02-05,1
1708,2016-02-06,3
1709,2016-02-08,1
1710,2016-02-10,2
1711,2016-02-11,2
1712,2016-02-12,3
1713,2016-02-13,1
1714,2016-02-15,2
1715,2016-02-16,1
1716,2016-02-18,2
1717,2016-02-19,3
1718,2016-02-20,2
1719,2016-02-22,2
1720,2016-02-23,1
1721,2016-02-24,2
1722,2016-02-25,1
1723,2016-02-26,2
1724,2016-02-29,2
1725,2016-03-03,1
1726,2016-03-04,1
1727,2016-03-07,1
1728,2016-03-08,1
1729,2016-03-09,3
1730,2016-03-10,2
1731,2016-03-13,1
1732,2016-03-14,1
1733,2016-03-15,1
1734,2016-03-16,3
1735,2016-03-17,1
1736,2016-03-21,1
1737,2016-03-22,1
1738,2016-03-23,1
1739,2016-03-24,3
1740,2016-03-29,1
1741,2016-03-30,4
1742,2016-03-31,1
1743,2016-04-01,2
1744,2016-04-02,1
1745,2016-04-04,1
1746,2016-04-05,1
1747,2016-04-06,1
1748,2016-04-09,1
1749,2016-04-11,3
1750,2016-04-12,2
1751,2016-04-13,2
1752,2016-04-14,2
1753,2016-04-15,1
1754,2016-04-16,2
1755,2016-04-17,1
1756,2016-04-18,3
1757,2016-04-19,1
1758,2016-04-20,1
1759,2016-04-21,1
1760,2016-04-22,1
1761,2016-04-24,1
1762,2016-04-25,2
1763,2016-04-26,2
1764,2016-04-27,3
1765,2016-04-28,3
1766,2016-04-29,2
1767,2016-04-30,1
1768,2016-05-02,1
1769,2016-05-03,2
1770,2016-05-04,3
1771,2016-05-05,3
1772,2016-05-06,3
1773,2016-05-07,1
1774,2016-05-09,3
1775,2016-05-10,3
1776,2016-05-11,1
1777,2016-05-14,1
1778,2016-05-16,2
1779,2016-05-17,3
1780,2016-05-18,6
1781,2016-05-19,1
1782,2016-05-20,3
1783,2016-05-22,1
1784,2016-05-23,2
1785,2016-05-26,1
1786,2016-05-27,1
1787,2016-05-28,2
1788,2016-05-29,4
1789,2016-05-31,3
1790,2016-06-02,5
1791,2016-06-03,3
1792,2016-06-06,2
1793,2016-06-07,4
1794,2016-06-09,4
1795,2016-06-10,1
1796,2016-06-11,2
1797,2016-06-14,3
1798,2016-06-15,2
1799,2016-06-16,5
1800,2016-06-17,1
1801,2016-06-18,3
1802,2016-06-19,1
1803,2016-06-20,3
1804,2016-06-21,3
1805,2016-06-22,2
1806,2016-06-23,1
1807,2016-06-24,2
1808,2016-06-27,3
1809,2016-06-29,3
1810,2016-07-01,3
1811,2016-07-02,1
1812,2016-07-04,2
1813,2016-07-05,3
1814,2016-07-06,1
1815,2016-07-07,1
1816,2016-07-08,3
1817,2016-07-10,1
1818,2016-07-11,2
1819,2016-07-12,6
1820,2016-07-13,1
1821,2016-07-14,2
1822,2016-07-16,1
1823,2016-07-18,5
1824,2016-07-19,1
1825,2016-07-22,1
1826,2016-07-23,1
1827,2016-07-26,1
1828,2016-07-28,2
1829,2016-07-29,3
1830,2016-08-01,2
1831,2016-08-02,4
1832,2016-08-03,2
1833,2016-08-04,4
1834,2016-08-05,2
1835,2016-08-06,1
1836,2016-08-07,1
1837,2016-08-08,2
1838,2016-08-10,2
1839,2016-08-11,3
1840,2016-08-15,1
1841,2016-08-17,2
1842,2016-08-18,1
1843,2016-08-19,2
1844,2016-08-23,4
1845,2016-08-24,6
1846,2016-08-25,2
1847,2016-08-31,3
1848,2016-09-01,4
1849,2016-09-03,2
1850,2016-09-05,1
1851,2016-09-06,1
1852,2016-09-07,1
1853,2016-09-08,2
1854,2016-09-09,2
1855,2016-09-12,4
1856,2016-09-13,2
1857,2016-09-15,1
1858,2016-09-18,1
1859,2016-09-20,3
1860,2016-09-21,3
1861,2016-09-22,5
1862,2016-09-23,4
1863,2016-09-25,2
1864,2016-09-26,2
1865,2016-09-27,3
1866,2016-09-28,2
1867,2016-09-29,2
1868,2016-09-30,1
1869,2016-10-03,1
1870,2016-10-04,3
1871,2016-10-05,2
1872,2016-10-07,1
1873,2016-10-08,3
1874,2016-10-10,2
1875,2016-10-11,4
1876,2016-10-12,4
1877,2016-10-13,5
1878,2016-10-17,7
1879,2016-10-18,2
1880,2016-10-19,3
1881,2016-10-20,1
1882,2016-10-21,6
1883,2016-10-22,3
1884,2016-10-24,2
1885,2016-10-25,4
1886,2016-10-26,2
1887,2016-10-28,1
1888,2016-10-31,3
1889,2016-11-01,1
1890,2016-11-02,3
1891,2016-11-03,2
1892,2016-11-04,1
1893,2016-11-07,3
1894,2016-11-08,2
1895,2016-11-09,1
1896,2016-11-10,2
1897,2016-11-11,4
1898,2016-11-14,1
1899,2016-11-15,4
1900,2016-11-16,1
1901,2016-11-17,1
1902,2016-11-19,1
1903,2016-11-22,1
1904,2016-11-23,4
1905,2016-11-24,1
1906,2016-11-25,1
1907,2016-11-28,2
1908,2016-11-29,2
1909,2016-12-01,2
1910,2016-12-02,4
1911,2016-12-04,1
1912,2016-12-05,5
1913,2016-12-07,1
1914,2016-12-08,1
1915,2016-12-12,2
1916,2016-12-15,1
1917,2016-12-16,1
1918,2016-12-20,3
1919,2016-12-21,3
1920,2016-12-22,2
1921,2016-12-26,1
1922,2016-12-29,2
1923,2016-12-31,1
1924,2017-01-04,1
1925,2017-01-05,1
1926,2017-01-06,3
1927,2017-01-09,2
1928,2017-01-10,1
1929,2017-01-11,1
1930,2017-01-12,1
1931,2017-01-13,2
1932,2017-01-14,1
1933,2017-01-17,2
1934,2017-01-18,2
1935,2017-01-20,1
1936,2017-01-21,1
1937,2017-01-22,1
1938,2017-01-23,1
1939,2017-01-26,1
1940,2017-01-27,2
1941,2017-01-28,2
1942,2017-02-01,1
1943,2017-02-02,3
1944,2017-02-03,1
1945,2017-02-06,3
1946,2017-02-07,3
1947,2017-02-08,3
1948,2017-02-09,1
1949,2017-02-10,1
1950,2017-02-13,4
1951,2017-02-14,3
1952,2017-02-15,1
1953,2017-02-16,1
1954,2017-02-17,3
1955,2017-02-19,1
1956,2017-02-21,1
1957,2017-02-22,1
1958,2017-02-23,4
1959,2017-02-26,2
1960,2017-02-28,2
1961,2017-03-02,1
1962,2017-03-03,1
1963,2017-03-04,1
1964,2017-03-08,4
1965,2017-03-09,2
1966,2017-03-10,3
1967,2017-03-11,1
1968,2017-03-13,4
1969,2017-03-14,1
1970,2017-03-15,2
1971,2017-03-16,1
1972,2017-03-17,1
1973,2017-03-20,2
1974,2017-03-21,3
1975,2017-03-22,1
1976,2017-03-29,1
1977,2017-03-31,3
1978,2017-04-05,1
1979,2017-04-06,3
1980,2017-04-07,2
1981,2017-04-12,3
1982,2017-04-17,4
1983,2017-04-18,2
1984,2017-04-20,1
1985,2017-04-21,4
1986,2017-04-22,2
1987,2017-04-25,1
1988,2017-04-27,1
1989,2017-04-28,3
1990,2017-04-29,1
1991,2017-05-02,4
1992,2017-05-03,2
1993,2017-05-04,2
1994,2017-05-08,1
1995,2017-05-10,2
1996,2017-05-11,2
1997,2017-05-15,1
1998,2017-05-16,3
1999,2017-05-17,1
2000,2017-05-18,1
2001,2017-05-19,3
2002,2017-05-21,2
2003,2017-05-22,2
2004,2017-05-23,2
2005,2017-05-24,2
2006,2017-05-25,2
2007,2017-05-26,4
2008,2017-05-27,1
2009,2017-05-30,1
2010,2017-05-31,2
2011,2017-06-01,2
2012,2017-06-03,1
2013,2017-06-06,3
2014,2017-06-07,5
2015,2017-06-08,1
2016,2017-06-09,4
2017,2017-06-10,3
2018,2017-06-13,1
2019,2017-06-14,2
2020,2017-06-15,2
2021,2017-06-16,1
2022,2017-06-17,1
2023,2017-06-19,2
2024,2017-06-20,2
2025,2017-06-21,1
2026,2017-06-22,1
2027,2017-06-24,1
2028,2017-06-27,3
2029,2017-06-28,2
2030,2017-06-29,2
2031,2017-06-30,3
2032,2017-07-03,1
2033,2017-07-04,2
2034,2017-07-05,2
2035,2017-07-06,3
2036,2017-07-07,2
2037,2017-07-08,1
2038,2017-07-10,2
2039,2017-07-11,2
2040,2017-07-12,3
2041,2017-07-18,2
2042,2017-07-19,5
2043,2017-07-20,2
2044,2017-07-21,2
2045,2017-07-22,1
2046,2017-07-24,1
2047,2017-07-25,1
2048,2017-07-26,6
2049,2017-07-27,3
2050,2017-07-28,2
2051,2017-07-30,2
2052,2017-07-31,3
2053,2017-08-01,1
2054,2017-08-02,3
2055,2017-08-03,1
2056,2017-08-04,1
2057,2017-08-08,2
2058,2017-08-09,2
2059,2017-08-10,2
2060,2017-08-11,7
2061,2017-08-14,2
2062,2017-08-15,2
2063,2017-08-16,5
2064,2017-08-18,3
2065,2017-08-21,4
2066,2017-08-22,1
2067,2017-08-23,3
2068,2017-08-24,4
2069,2017-08-25,2
2070,2017-08-26,2
2071,2017-08-28,4
2072,2017-08-29,3
2073,2017-08-30,4
2074,2017-08-31,1
2075,2017-09-02,1
2076,2017-09-04,3
2077,2017-09-05,1
2078,2017-09-06,1
2079,2017-09-07,1
2080,2017-09-08,1
2081,2017-09-11,2
2082,2017-09-12,1
2083,2017-09-13,3
2084,2017-09-14,3
2085,2017-09-15,2
2086,2017-09-16,2
2087,2017-09-18,6
2088,2017-09-19,1
2089,2017-09-20,2
2090,2017-09-22,2
2091,2017-09-25,2
2092,2017-09-26,3
2093,2017-09-27,2
2094,2017-09-28,2
2095,2017-09-29,1
2096,2017-10-01,1
2097,2017-10-02,1
2098,2017-10-03,3
2099,2017-10-04,4
2100,2017-10-05,1
2101,2017-10-07,1
2102,2017-10-09,3
2103,2017-10-10,1
2104,2017-10-12,3
2105,2017-10-13,3
2106,2017-10-14,1
2107,2017-10-17,5
2108,2017-10-18,2
2109,2017-10-19,1
2110,2017-10-20,2
2111,2017-10-21,3
2112,2017-10-24,8
2113,2017-10-25,2
2114,2017-10-26,1
2115,2017-10-27,2
2116,2017-10-28,1
2117,2017-10-29,1
2118,2017-10-30,1
2119,2017-10-31,6
2120,2017-11-01,4
2121,2017-11-02,4
2122,2017-11-03,1
2123,2017-11-04,2
2124,2017-11-05,3
2125,2017-11-06,2
2126,2017-11-07,2
2127,2017-11-08,3
2128,2017-11-09,6
2129,2017-11-13,2
2130,2017-11-14,5
2131,2017-11-15,4
2132,2017-11-16,3
2133,2017-11-17,1
2134,2017-11-21,2
2135,2017-11-22,4
2136,2017-11-23,1
2137,2017-11-25,1
2138,2017-11-27,3
2139,2017-11-28,5
2140,2017-11-30,3
2141,2017-12-01,3
2142,2017-12-02,4
2143,2017-12-04,2
2144,2017-12-05,3
2145,2017-12-06,3
2146,2017-12-07,3
2147,2017-12-08,6
2148,2017-12-11,1
2149,2017-12-12,3
2150,2017-12-13,3
2151,2017-12-14,5
2152,2017-12-15,5
2153,2017-12-16,3
2154,2017-12-18,2
2155,2017-12-19,2
2156,2017-12-20,3
2157,2017-12-21,5
2158,2017-12-22,2
2159,2017-12-25,1
2160,2017-12-26,2
2161,2017-12-27,2
2162,2017-12-28,1
2163,2017-12-31,1
2164,2018-01-02,1
2165,2018-01-03,3
2166,2018-01-04,5
2167,2018-01-05,2
2168,2018-01-06,2
2169,2018-01-07,1
2170,2018-01-08,2
2171,2018-01-09,1
2172,2018-01-10,4
2173,2018-01-11,5
2174,2018-01-12,8
2175,2018-01-14,1
2176,2018-01-15,1
2177,2018-01-16,1
2178,2018-01-17,3
2179,2018-01-18,6
2180,2018-01-19,4
2181,2018-01-20,1
2182,2018-01-21,1
2183,2018-01-22,3
2184,2018-01-23,1
2185,2018-01-24,2
2186,2018-01-25,2
2187,2018-01-26,1
2188,2018-01-29,1
2189,2018-01-30,1
2190,2018-02-01,2
2191,2018-02-02,2
2192,2018-02-03,1
2193,2018-02-04,2
2194,2018-02-05,4
2195,2018-02-06,3
2196,2018-02-07,1
2197,2018-02-08,1
2198,2018-02-09,1
2199,2018-02-10,2
2200,2018-02-12,4
2201,2018-02-13,3
2202,2018-02-15,2
2203,2018-02-16,2
2204,2018-02-20,5
2205,2018-02-21,7
2206,2018-02-22,2
2207,2018-02-23,1
2208,2018-02-24,4
2209,2018-02-25,1
2210,2018-02-26,2
2211,2018-02-27,2
2212,2018-02-28,2
2213,2018-03-01,3
2214,2018-03-02,1
2215,2018-03-04,1
2216,2018-03-06,1
2217,2018-03-07,2
2218,2018-03-08,3
2219,2018-03-09,5
2220,2018-03-10,1
2221,2018-03-12,4
2222,2018-03-13,4
2223,2018-03-14,3
2224,2018-03-15,5
2225,2018-03-16,2
2226,2018-03-19,1
2227,2018-03-21,1
2228,2018-03-22,2
2229,2018-03-24,1
2230,2018-03-26,1
2231,2018-03-27,2
2232,2018-03-28,4
2233,2018-03-29,2
2234,2018-03-30,2
2235,2018-03-31,1
2236,2018-04-01,1
2237,2018-04-03,1
2238,2018-04-04,3
2239,2018-04-05,1
2240,2018-04-06,3
2241,2018-04-07,1
2242,2018-04-08,1
2243,2018-04-09,2
2244,2018-04-11,13
2245,2018-04-12,5
2246,2018-04-13,1
2247,2018-04-14,1
2248,2018-04-15,1
2249,2018-04-16,1
2250,2018-04-17,3
2251,2018-04-18,1
2252,2018-04-19,1
2253,2018-04-20,5
2254,2018-04-21,1
2255,2018-04-22,2
2256,2018-04-23,2
2257,2018-04-26,3
2258,2018-04-27,1
2259,2018-04-28,1
2260,2018-05-01,2
2261,2018-05-02,3
2262,2018-05-04,1
2263,2018-05-05,1
2264,2018-05-06,1
2265,2018-05-07,1
2266,2018-05-08,2
2267,2018-05-09,4
2268,2018-05-10,3
2269,2018-05-12,2
2270,2018-05-13,1
2271,2018-05-14,1
2272,2018-05-15,2
2273,2018-05-16,4
2274,2018-05-17,1
2275,2018-05-18,2
2276,2018-05-22,2
2277,2018-05-24,7
2278,2018-05-25,1
2279,2018-05-29,4
2280,2018-05-30,3
2281,2018-05-31,1
2282,2018-06-01,4
2283,2018-06-02,1
2284,2018-06-04,2
2285,2018-06-05,2
2286,2018-06-06,1
2287,2018-06-07,1
2288,2018-06-08,1
2289,2018-06-10,1
2290,2018-06-11,1
2291,2018-06-12,2
2292,2018-06-13,1
2293,2018-06-15,1
2294,2018-06-17,1
2295,2018-06-19,2
2296,2018-06-20,3
2297,2018-06-21,1
2298,2018-06-22,1
2299,2018-06-23,1
2300,2018-06-24,2
2301,2018-06-25,3
2302,2018-06-26,2
2303,2018-06-27,1
2304,2018-06-28,2
2305,2018-06-29,1
2306,2018-07-02,2
2307,2018-07-03,2
2308,2018-07-04,1
2309,2018-07-05,1
2310,2018-07-06,1
2311,2018-07-09,2
2312,2018-07-10,1
2313,2018-07-11,1
2314,2018-07-12,2
2315,2018-07-13,3
2316,2018-07-19,3
2317,2018-07-20,1
2318,2018-07-21,1
2319,2018-07-23,1
2320,2018-07-24,1
2321,2018-07-25,2
2322,2018-07-26,1
2323,2018-07-27,1
2324,2018-07-29,1
2325,2018-07-30,1
2326,2018-08-01,2
2327,2018-08-04,1
2328,2018-08-07,1
2329,2018-08-08,1
2330,2018-08-10,1
2331,2018-08-11,2
2332,2018-08-12,1
2333,2018-08-14,1
2334,2018-08-15,1
2335,2018-08-16,1
2336,2018-08-17,1
2337,2018-08-18,1
2338,2018-08-21,5
2339,2018-08-22,5
2340,2018-08-23,1
2341,2018-08-24,1
2342,2018-08-25,2
2343,2018-08-27,1
2344,2018-08-28,5
2345,2018-08-30,1
2346,2018-08-31,1
2347,2018-09-02,2
2348,2018-09-05,2
2349,2018-09-06,1
2350,2018-09-08,1
2351,2018-09-09,2
2352,2018-09-10,2
2353,2018-09-11,3
2354,2018-09-12,1
2355,2018-09-13,1
2356,2018-09-14,1
2357,2018-09-20,1
2358,2018-09-21,3
2359,2018-09-25,2
2360,2018-09-26,3
2361,2018-09-27,1
2362,2018-09-28,2
2363,2018-09-29,2
2364,2018-10-02,1
2365,2018-10-04,1
2366,2018-10-06,1
2367,2018-10-08,1
2368,2018-10-09,1
2369,2018-10-10,1
2370,2018-10-12,1
2371,2018-10-15,2
2372,2018-10-16,1
2373,2018-10-17,2
2374,2018-10-18,3
2375,2018-10-19,1
2376,2018-10-21,1
2377,2018-10-22,2
2378,2018-10-23,3
2379,2018-10-26,2
2380,2018-10-29,1
2381,2018-11-01,2
2382,2018-11-02,2
2383,2018-11-03,1
2384,2018-11-06,2
2385,2018-11-07,1
2386,2018-11-08,2
2387,2018-11-09,1
2388,2018-11-10,2
2389,2018-11-13,1
2390,2018-11-14,1
2391,2018-11-21,1
2392,2018-11-24,1
2393,2018-11-27,2
2394,2018-11-29,1
2395,2018-11-30,1
2396,2018-12-01,2
2397,2018-12-06,1
2398,2018-12-07,2
2399,2018-12-11,2
2400,2018-12-13,2
2401,2018-12-17,1
2402,2018-12-18,1
2403,2018-12-19,1
2404,2018-12-21,2
2405,2018-12-23,1
2406,2018-12-24,2
2407,2018-12-28,1
2408,2019-01-01,1
